    4.75    4.63    3.88    3.78    4.11    4.67         29
    4.50    4.13    3.88    3.89    4.44    4.89         29
    4.25    4.13    3.88    2.00    2.89    3.56         29
    4.13    4.50    4.00    3.11    3.33    4.33         29
    4.00    3.88    3.75    4.11    4.25    4.00         29
    3.75    3.50    4.00    3.56    3.22    3.67         29
    4.13    4.25    4.13    3.11    3.22    3.89         29
    4.75    4.75    4.38    4.00    4.44    3.56         29
    4.38    4.13    3.50    4.22    4.33    4.78         29
    4.50    4.13    3.63    3.89    4.33    4.44         29
    4.63    4.63    3.75    3.56    4.33    4.44         29
    4.63    4.63    3.88    4.11    4.56    4.33         29
    4.75    4.13    3.75    3.44    3.56    4.11         29
    4.38    4.63    4.13    3.33    3.56    4.33         29
    4.50    4.00    3.38    3.89    4.56    4.33         29
    4.88    4.38    4.13    3.44    2.56    4.22         29
    4.88    4.63    4.50    4.11    3.89    4.11         29
    4.88    4.25    4.00    4.00    4.56    4.67         29
    4.63    4.38    3.75    4.22    3.89    4.22         29
    4.88    4.00    3.25    2.33    2.33    3.44         29
    4.38    4.25    3.88    3.22    4.00    3.89         29
    4.75    4.88    4.13    3.11    4.00    4.56         29
    4.25    3.75    2.88    3.78    4.44    4.33         29
    4.25    4.00    4.00    1.78    2.00    4.11         29
    2.75    3.25    4.50    2.78    4.22    4.22         29
    4.50    4.38    3.88    2.78    3.00    3.67         29
    2.75    3.50    3.25    4.00    4.22    3.56         29
    3.38    4.00    3.25    3.56    4.00    4.22         29
    2.38    2.75    2.63    2.67    1.89    3.78         29
    4.50    4.25    3.63    4.11    4.56    4.67         29
    3.88    4.13    3.50    4.22    4.11    3.78         30
    4.00    3.88    3.25    4.00    4.11    3.78         30
    4.25    4.25    3.75    2.44    4.78    4.11         30
    3.88    3.75    3.13    3.56    3.67    3.56         30
    3.88    3.75    3.13    3.89    3.67    3.78         30
    4.75    3.63    3.38    3.78    4.11    4.22         30
    4.25    3.75    3.25    3.89    4.33    4.22         30
    4.75    4.50    4.00    4.22    4.00    2.22         30
    4.88    4.63    3.50    3.00    3.44    3.89         30
    4.25    4.00    3.38    3.33    4.00    3.67         30
    4.00    4.13    3.63    3.78    4.67    3.89         30
    4.63    4.63    3.75    3.89    3.78    4.89         30
    4.63    4.38    4.13    4.56    5.00    4.67         30
    4.38    4.50    3.63    3.89    4.56    3.56         30
    4.25    4.38    3.50    3.56    3.89    4.33         30
    4.25    4.00    3.38    3.89    5.00    4.00         30
    4.38    3.88    3.50    3.33    3.78    3.67         30
    4.13    3.88    3.63    3.33    4.22    4.56         30
    4.25    4.25    3.63    3.56    4.63    2.89         30
    4.38    4.13    3.25    3.89    4.89    3.67         30
    3.88    3.75    3.29    4.11    4.67    4.00         30
    4.50    4.75    3.75    3.67    4.67    4.11         30
    5.00    4.38    3.63    3.89    5.00    3.89         30
    4.75    4.13    4.13    4.00    4.00    4.00         30
    4.50    3.88    3.63    3.11    4.44    4.22         30
    4.50    4.50    4.13    4.00    4.89    4.56         30
    4.88    4.50    3.88    3.89    4.67    4.56         30
    4.25    4.38    3.75    3.44    3.33    4.11         30
    4.63    4.38    3.38    4.00    4.44    3.78         30
    4.63    4.38    4.63    4.00    4.00    4.00         30
    4.38    4.00    3.38    3.56    3.89    3.89         30
    4.63    4.38    3.88    4.11    3.22    3.22         30
    3.75    3.75    3.25    3.44    3.33    3.89         30
    4.38    4.25    4.00    4.25    4.78    4.00         30
    4.13    4.75    3.63    3.11    4.33    4.11         31
    4.38    3.50    3.13    4.00    3.67    3.56         31
    4.38    3.75    3.50    3.67    4.00    4.11         31
    5.00    4.50    3.88    3.11    3.78    3.11         31
    4.63    3.63    3.25    3.89    4.11    3.56         31
    3.75    3.63    3.25    3.38    3.22    4.33         31
    3.50    3.63    3.13    2.67    2.78    2.78         31
    3.75    3.50    4.00    3.33    3.78    3.44         31
    4.63    3.25    2.88    3.67    3.67    3.44         31
    3.38    3.50    3.25    2.89    2.89    3.44         31
    4.13    4.13    3.25    3.78    4.11    3.78         31
    4.13    3.50    3.88    3.67    3.89    4.00         31
    3.75    3.63    3.38    3.67    3.89    4.22         31
    4.13    4.50    3.63    3.22    3.88    4.67         31
    4.00    3.25    3.25    3.00    3.78    3.78         31
    3.75    4.75    4.38    3.22    3.33    4.33         31
    4.13    3.88    3.75    3.22    3.22    3.78         31
    3.75    3.75    3.13    3.11    2.89    3.33         31
    3.38    3.50    3.50    3.22    3.00    4.11         31
    4.00    3.88    3.38    3.67    3.22    3.67         31
    4.13    4.00    3.86    2.89    3.00    3.89         31
    3.75    3.75    3.63    2.56    2.67    3.67         31
    4.25    3.00    3.25    3.33    3.44    3.67         31
    3.25    3.75    4.25    2.89    2.11    2.67         31
    4.38    4.38    4.00    3.22    3.56    2.89         31
    4.50    4.38    3.88    3.56    4.11    4.00         31
    3.88    3.75    3.63    3.67    4.89    4.44         31
    3.75    4.13    3.75    3.33    3.33    4.56         32
    2.75    4.38    3.50    3.22    3.22    4.11         32
    4.00    4.25    3.50    3.67    3.56    3.44         32
    4.00    4.50    4.38    3.67    3.56    4.44         32
    3.25    4.00    4.13    3.44    2.56    2.78         32
    4.25    4.38    3.75    3.22    2.78    3.44         32
    3.88    4.00    3.88    2.78    2.89    4.11         32
    4.63    4.13    4.00    1.89    1.67    3.11         32
    4.00    3.75    3.75    3.22    3.56    4.22         32
    3.25    3.25    3.13    2.89    3.33    3.78         32
    3.75    4.38    3.50    2.78    3.00    3.89         32
    3.50    3.63    3.13    3.67    3.78    4.11         32
    3.38    4.00    3.38    3.11    3.33    3.44         32
    4.38    4.00    3.25    3.00    4.11    4.00         32
    3.43    4.25    3.38    3.56    4.11    3.33         32
    4.13    4.63    3.88    3.33    3.11    4.56         32
    3.25    4.13    3.63    3.78    4.00    3.56         32
    4.13    4.13    4.13    3.50    4.00    4.00         32
    3.88    4.63    3.75    4.00    4.22    4.00         32
    4.38    4.75    3.75    4.78    4.89    4.56         32
    4.38    4.38    4.00    3.78    3.89    4.33         32
    4.38    4.00    4.00    3.33    3.44    3.56         32
    3.88    4.38    3.38    2.44    2.44    3.67         32
    4.38    4.88    4.13    4.13    3.56    3.33         32
    3.75    3.75    3.13    3.33    3.33    3.67         32
    4.75    3.88    3.63    3.33    3.00    3.67         33
    4.13    4.13    4.25    3.44    4.00    4.67         33
    3.75    3.50    3.38    3.44    3.56    4.33         33
    2.88    3.63    3.38    3.11    3.11    4.50         33
    3.00    3.88    3.38    4.22    4.44    4.56         33
    4.38    3.88    3.25    4.00    4.11    3.89         33
    4.13    3.63    3.00    3.44    3.67    4.33         33
    3.88    3.88    3.38    4.22    5.00    4.22         33
    4.63    3.50    3.50    4.00    3.78    3.44         33
    3.38    4.13    3.50    3.44    3.22    3.67         33
    4.13    4.25    4.25    2.89    3.56    4.00         33
    4.13    4.13    4.13    4.11    4.22    3.78         33
    4.25    4.50    4.00    4.11    4.11    3.78         33
    4.13    4.00    3.13    3.11    3.11    3.56         33
    4.63    4.38    3.88    3.78    4.22    4.00         33
    4.75    4.38    3.75    3.56    3.78    4.11         33
    4.25    4.25    4.00    4.11    4.44    4.00         33
    4.25    4.00    3.63    3.78    3.78    4.44         33
    3.13    4.25    3.63    4.33    4.00    3.44         33
    4.88    4.75    4.50    3.78    4.67    3.56         33
    4.86    4.88    3.63    3.44    4.22    4.11         33
    3.75    4.75    4.00    4.11    4.11    4.22         33
    3.75    4.00    3.63    3.56    3.78    4.44         33
    4.13    4.50    4.00    4.11    4.00    4.00         33
    4.13    4.63    4.63    5.00    5.00    4.22         33
    4.75    4.38    3.50    3.56    4.89    4.22         33
    3.88    3.25    3.00    3.56    3.78    4.22         33
    3.88    4.00    3.13    3.78    4.67    4.22         33
    4.75    3.88    4.13    2.44    2.63    4.78         33
    4.13    4.38    3.50    3.67    3.67    3.11         33
    2.13    3.13    2.75    2.78    4.00    3.67         33
    4.50    4.13    3.13    3.78    4.00    3.67         33
    4.00    4.63    4.25    2.56    3.56    3.67         33
    3.75    4.25    3.00    3.00    3.56    2.78         38
    3.00    3.75    4.25    3.22    3.33    3.78         38
    4.38    4.25    3.50    3.11    3.78    3.89         38
    4.43    4.13    3.13    3.33    3.33    3.44         38
    4.75    4.63    4.13    3.44    5.00    3.78         38
    4.50    3.50    3.13    3.56    4.33    3.78         38
    4.13    4.38    3.38    2.67    3.78    3.11         38
    2.13    3.00    4.63    2.11    2.22    3.00         38
    4.75    4.25    3.25    3.00    3.00    3.33         38
    4.75    4.38    4.25    4.22    4.38    3.67         38
    4.13    4.00    3.75    2.89    3.67    3.11         38
    3.50    3.63    3.75    2.44    3.11    3.00         38
    4.13    4.00    3.13    3.56    4.33    3.33         38
    4.13    3.88    3.38    3.00    4.00    3.78         38
    4.75    4.13    3.38    3.44    3.67    4.11         38
    5.00    4.13    4.75    3.67    4.11    3.33         38
    4.88    3.88    3.50    3.33    4.78    3.89         38
    4.63    4.50    4.13    3.11    4.56    3.89         38
    4.88    4.88    4.13    3.89    5.00    4.56         38
    4.63    4.75    3.88    4.00    4.89    4.33         38
    4.75    4.25    4.13    3.56    4.22    4.00         38
    4.13    4.13    3.13    2.67    2.89    3.44         38
    4.00    3.75    3.50    3.56    4.11    3.44         38
    4.25    4.38    3.38    4.33    4.78    4.11         38
    3.13    4.25    3.13    2.56    2.75    3.11         38
    4.75    4.50    4.25    2.33    2.67    4.00         38
    3.50    3.88    3.50    3.22    3.11    4.33         38
    5.00    4.63    3.88    3.89    4.56    4.56         38
    4.75    4.38    2.88    3.44    3.67    4.44         38
    3.88    3.75    3.50    3.22    3.67    4.11         38
    4.63    4.63    4.00    3.78    4.11    4.44         38
    4.50    4.25    3.38    3.78    5.00    4.33         38
    4.13    3.38    3.25    2.78    3.44    3.44         38
    4.00    3.63    3.13    3.89    3.89    4.67         38
    4.75    4.13    3.38    2.56    2.56    2.44         38
    4.63    4.13    3.50    3.67    4.25    3.56         38
    4.13    3.88    3.63    2.67    3.89    4.22         38
    4.13    3.50    3.88    3.56    4.11    4.44         38
    4.38    4.50    3.13    3.89    4.22    4.11         38
    4.50    4.25    4.50    3.33    3.11    3.33         39
    5.00    4.00    3.50    3.00    3.33    2.78         39
    4.38    4.13    3.25    3.44    3.22    4.22         39
    4.13    3.25    2.29    3.22    3.00    3.11         39
    4.50    4.00    3.38    4.22    3.22    2.67         39
    4.25    4.00    4.00    2.56    4.22    2.56         39
    4.63    4.88    4.13    3.56    2.56    3.67         39
    4.63    4.29    4.13    3.67    4.78    4.22         39
    4.25    3.63    2.63    3.33    2.89    3.33         39
    4.50    3.13    2.63    3.78    2.57    5.00         39
    4.63    4.50    4.38    2.44    2.11    4.00         39
    4.50    4.25    4.50    3.22    4.89    3.22         39
    4.25    3.50    2.63    2.22    2.33    3.67         39
    4.25    3.50    3.50    2.89    3.22    3.67         39
    4.00    4.25    3.00    3.44    4.33    2.11         39
    4.38    4.00    2.75    2.78    3.11    3.00         39
    4.00    4.25    3.25    3.33    3.67    2.33         39
    4.38    4.00    3.88    3.89    4.44    4.11         39
    4.13    4.25    3.38    3.44    3.56    2.89         39
    3.88    4.13    3.25    3.67    4.00    2.78         39
    4.50    4.50    3.63    3.44    3.22    3.33         39
    5.00    3.63    3.13    4.33    4.78    4.78         39
    4.25    4.38    4.13    4.44    4.00    2.67         39
    4.25    4.25    3.50    3.89    5.00    4.11         39
    4.13    4.13    2.50    2.67    2.78    2.78         39
    4.63    4.25    3.75    3.22    3.33    3.22         39
    4.75    3.63    3.50    2.67    2.89    2.44         39
    4.75    4.38    2.88    2.00    1.44    3.67         39
    4.25    3.88    3.38    3.11    3.56    4.00         39
    3.75    4.13    3.75    3.56    5.00    3.33         39
    5.00    4.50    3.50    4.00    5.00    3.56         39
    4.88    4.25    2.88    3.11    3.56    3.11         39
    4.50    4.25    3.13    3.22    3.78    3.22         39
    4.63    4.50    3.88    3.11    3.44    3.22         39
    4.50    4.25    3.88    2.89    3.00    3.89         39
    4.75    3.88    3.88    4.22    3.78    3.67         39
    4.13    4.75    4.38    2.56    3.22    3.22         39
    4.63    3.75    3.75    3.00    3.89    4.00         39
    3.14    4.13    4.38    2.33    1.89    2.56         39
    4.88    4.63    5.00    3.00    3.00    2.78         39
    4.00    3.88    3.38    4.00    3.78    3.63         40
    4.88    4.00    3.50    4.00    4.22    3.56         40
    4.00    3.75    3.88    3.11    3.78    3.67         40
    3.88    4.13    3.25    3.89    5.00    3.78         40
    4.50    4.88    3.88    3.67    3.89    4.00         40
    4.50    4.13    3.88    4.56    4.67    4.22         40
    3.63    3.50    3.25    3.00    2.44    3.11         40
    3.75    3.88    3.38    3.33    4.00    3.44         40
    4.38    4.13    3.50    2.89    3.00    3.22         40
    3.75    3.75    3.25    3.11    3.44    3.22         40
    3.63    4.00    3.13    3.56    4.22    3.44         40
    3.75    4.13    4.25    3.67    5.00    3.00         40
    3.88    3.88    2.63    3.67    3.78    4.11         40
    4.13    3.63    3.38    3.00    2.44    3.44         40
    4.88    4.63    3.38    4.11    4.67    3.33         40
    4.00    4.13    3.63    2.89    3.67    3.33         40
    3.88    4.00    2.88    4.00    5.00    5.00         40
    4.63    4.50    4.00    4.13    4.00    4.33         40
    4.13    4.25    2.75    4.00    3.89    4.00         40
    3.38    4.00    3.63    3.78    4.11    4.22         40
    4.38    4.00    3.75    4.56    4.89    3.67         40
    4.00    3.75    3.00    3.22    2.67    4.56         40
    3.75    3.88    3.38    3.89    4.56    4.67         40
    3.75    3.88    3.38    3.56    3.78    3.56         40
    4.75    3.75    3.57    4.22    4.11    3.78         40
    4.75    5.00    4.50    4.44    5.00    4.33         40
    4.50    3.75    4.00    4.22    4.67    3.67         40
    3.38    3.38    2.88    3.44    3.33    3.22         40
    4.63    4.50    4.13    3.44    4.56    3.78         40
    3.88    4.25    3.50    3.44    3.78    3.44         40
    4.63    4.50    3.88    3.44    4.00    4.00         40
    4.00    4.13    3.63    3.22    3.44    3.89         40
    4.57    3.63    2.63    2.56    2.33    3.56         40
    4.38    4.25    2.63    3.89    2.44    4.11         40
    4.13    4.25    3.50    4.00    4.00    2.89         40
    4.75    4.00    3.13    3.56    4.00    4.44         40
    4.63    4.13    4.13    3.78    4.44    3.11         40
    4.25    4.38    3.63    4.22    4.78    4.11         40
    4.38    4.63    3.63    4.11    4.78    4.00         40
    4.00    4.50    3.50    4.11    3.89    2.89         40
    4.38    4.13    3.75    3.11    3.44    3.89         41
    3.88    3.88    3.75    2.44    2.44    3.00         41
    4.13    4.00    3.88    3.22    3.56    3.22         41
    4.88    4.25    4.50    3.22    3.56    3.33         41
    4.88    4.25    3.75    3.89    4.00    2.67         41
    4.88    4.25    3.75    3.89    4.00    2.67         41
    4.88    4.13    4.00    2.56    3.44    3.22         41
    4.13    3.25    3.38    2.89    2.56    3.33         41
    4.00    2.88    3.00    3.11    3.00    2.56         41
    4.13    3.50    3.13    2.44    3.22    3.56         41
    3.63    5.00    3.88    2.44    3.78    3.33         41
    3.25    3.63    3.50    2.67    3.11    2.22         41
    4.75    3.88    4.13    4.44    4.11    3.44         41
    4.00    3.38    3.88    3.22    4.33    3.44         41
    4.88    4.13    4.00    2.56    3.44    3.22         41
    4.25    3.13    4.00    2.22    2.44    2.22         41
    4.38    4.38    3.88    2.67    2.78    3.67         41
    3.13    3.38    3.50    2.89    3.89    3.22         41
    3.63    3.13    3.50    3.00    3.22    2.78         41
    4.75    4.63    4.13    2.78    2.78    3.89         41
    3.75    4.00    3.88    1.78    2.00    2.89         41
    3.13    3.50    4.00    2.78    3.67    4.33         41
    4.88    4.25    4.50    3.56    4.56    3.78         42
    4.13    3.75    3.50    3.67    3.89    4.11         42
    4.13    3.75    3.50    3.67    3.89    4.11         42
    4.50    4.13    3.75    3.44    4.22    3.22         42
    4.50    4.13    3.75    3.44    4.22    3.22         42
    4.75    4.29    3.50    1.89    2.67    2.11         42
    4.63    3.88    2.88    3.67    2.00    3.67         42
    4.50    4.13    4.25    2.67    3.33    3.33         42
    4.50    4.50    3.75    3.00    2.78    2.44         42
    5.00    4.75    3.50    4.56    5.00    2.78         42
    4.88    3.88    3.38    3.56    4.67    4.00         42
    4.00    4.13    3.63    3.22    4.11    3.56         42
    4.13    3.88    3.50    2.56    4.00    3.44         42
    4.13    3.88    3.88    2.63    2.67    2.11         42
    4.88    4.13    4.13    3.22    3.00    3.33         42
    3.38    3.75    3.50    3.56    4.33    4.33         42
    4.38    4.25    3.63    3.44    3.89    3.78         42
    4.25    4.13    3.63    3.11    3.44    3.78         42
    4.50    4.13    3.38    2.56    2.11    2.78         42
    4.50    4.13    3.75    3.44    4.22    3.22         42
    3.38    3.75    3.13    2.67    2.78    3.78         42
    4.50    4.13    3.75    3.44    4.22    3.22         42
    4.50    4.13    3.38    2.56    2.11    2.78         42
    4.88    4.25    4.50    3.56    4.56    3.78         42
    4.50    4.38    4.13    3.56    4.00    3.44         42
    4.50    4.38    4.13    3.56    4.00    3.44         42
    4.25    4.13    3.63    3.11    3.44    3.78         42
    4.88    4.63    4.13    3.33    4.44    3.11         42
    4.75    4.38    3.63    4.11    3.89    3.67         45
    4.88    4.50    4.00    3.89    4.44    3.56         45
    4.88    4.63    3.63    3.44    4.67    4.00         45
    4.88    4.25    3.38    4.11    4.67    3.89         45
    5.00    4.50    4.25    4.11    5.00    3.67         45
    4.75    4.75    4.00    4.33    4.56    4.00         45
    4.13    4.25    3.75    3.22    2.89    4.22         45
    4.38    4.38    4.13    3.44    3.33    4.00         45
    4.25    4.50    3.50    4.22    4.78    3.78         45
    4.38    3.75    3.50    3.89    4.00    3.56         45
    4.13    3.75    3.88    3.33    4.44    3.78         45
    4.88    4.38    3.75    3.78    4.78    4.11         45
    4.63    4.25    4.00    3.67    4.22    4.11         45
    4.50    4.00    3.88    3.33    3.67    2.67         45
    4.63    4.25    4.38    3.78    3.78    3.33         45
    4.00    3.38    3.63    3.44    3.89    4.67         45
    4.38    4.50    4.00    3.33    3.44    3.89         45
    4.13    4.00    3.63    3.44    4.44    4.56         45
    3.63    3.63    2.63    3.11    3.44    2.89         45
    4.00    3.88    3.13    3.00    4.11    4.33         45
    2.50    3.38    3.63    3.44    3.44    4.22         45
    4.25    3.75    3.13    3.67    3.33    3.78         45
    4.38    4.50    4.00    2.89    2.56    3.67         45
    5.00    4.50    3.88    3.67    4.11    4.00         45
    4.50    4.00    4.25    4.22    4.33    4.44         45
    4.75    3.71    4.13    4.11    4.89    3.44         45
    3.75    3.88    3.00    2.56    2.67    4.11         45
    4.50    4.13    3.63    3.56    3.67    3.89         45
    3.75    3.88    2.75    3.33    3.44    4.00         45
    4.25    4.25    3.63    2.67    3.11    3.76         45
    4.25    3.38    3.63    3.33    3.33    3.22         45
    4.63    4.50    3.50    4.00    3.78    3.33         45
    4.75    4.38    4.00    4.00    4.33    4.33         45
    4.88    4.50    3.88    4.67    4.89    3.89         45
    4.63    4.13    3.75    3.44    4.44    4.22         45
    4.00    3.63    2.88    3.11    2.78    4.11         45
    4.63    4.13    3.38    3.89    3.89    4.11         45
    3.63    3.75    3.88    3.56    3.78    4.11         45
    4.00    4.38    4.25    3.22    3.22    3.78         45
    4.38    4.00    3.38    3.78    4.00    3.22         45
    4.25    3.50    3.75    3.67    3.56    3.56         46
    4.50    3.88    3.25    3.67    4.00    3.89         46
    4.00    3.13    2.88    4.11    4.89    3.56         46
    4.38    3.63    3.13    3.44    3.22    3.44         46
    4.00    4.00    3.38    3.44    3.78    3.89         46
    4.63    4.13    3.75    3.33    3.44    4.00         46
    4.50    4.00    3.63    3.78    4.56    3.78         46
    3.88    3.88    3.75    3.11    3.00    3.78         46
    3.13    3.75    3.75    3.00    2.44    2.89         46
    4.50    3.63    3.50    3.22    4.00    4.11         46
    4.00    3.75    3.13    2.78    2.78    3.44         46
    4.88    4.63    3.38    4.56    3.89    4.11         46
    3.88    4.00    3.25    4.00    3.78    4.33         46
    4.50    3.63    3.25    3.00    3.44    4.11         46
    4.75    4.38    4.88    3.89    5.00    4.78         46
    4.00    4.38    3.88    4.33    5.00    4.89         46
    4.38    3.88    3.88    3.56    3.56    4.56         46
    5.00    3.88    3.13    5.00    4.89    4.89         46
    5.00    4.50    4.25    3.89    4.78    4.11         46
    5.00    4.63    3.63    4.00    4.33    2.89         46
    4.75    4.50    3.75    3.89    4.67    3.78         46
    5.00    4.25    5.00    5.00    5.00    1.89         46
    3.88    3.88    3.13    3.00    3.22    3.44         46
    4.38    3.75    3.75    4.11    3.56    3.56         46
    3.25    2.88    4.13    1.44    1.33    2.89         46
    3.88    3.88    3.75    2.78    4.33    4.22         46
    3.88    4.25    2.75    3.56    3.11    3.67         46
    2.50    2.88    2.50    3.78    4.11    3.67         46
    3.88    3.75    3.88    3.56    4.67    3.89         46
    3.75    4.00    3.50    3.33    3.11    3.56         46
    4.38    4.38    3.88    3.56    4.22    4.11         46
    5.00    4.75    4.63    2.89    3.11    3.11         46
    3.88    3.63    3.50    3.78    4.00    4.78         46
    4.63    4.00    3.75    4.11    4.67    4.78         46
    4.00    3.75    3.25    3.89    4.56    3.89         46
    4.13    4.00    3.13    3.22    3.33    3.67         46
    4.13    3.38    3.13    3.00    3.56    3.56         46
    5.00    4.63    3.63    3.25    4.44    4.22         46
    3.63    3.63    2.75    3.11    3.67    3.22         46
    4.88    4.63    4.63    3.56    3.44    4.22         47
    4.13    4.00    3.25    3.11    3.44    3.00         47
    4.25    4.25    3.88    3.33    3.89    3.89         47
    4.00    4.13    3.50    3.33    4.33    3.78         47
    4.25    3.75    3.75    3.67    4.56    4.44         47
    4.38    4.50    3.00    3.78    4.56    4.56         47
    3.88    3.88    3.50    3.22    2.89    3.78         47
    4.38    4.13    3.38    3.78    4.89    4.33         47
    3.88    3.75    3.00    3.00    3.33    3.00         47
    4.25    4.13    3.63    3.11    3.22    4.00         47
    4.63    4.25    4.00    3.67    4.22    4.11         47
    4.63    4.25    3.50    3.33    3.33    4.33         47
    4.38    4.50    3.38    3.78    4.22    4.22         47
    4.13    4.13    3.50    3.33    3.22    3.44         47
    4.13    4.63    3.88    4.11    3.56    4.11         47
    4.25    3.75    3.50    3.11    4.44    4.56         47
    4.00    4.38    3.63    3.89    5.00    3.67         47
    4.50    3.88    3.75    3.44    4.00    3.44         47
    4.00    3.75    2.50    3.44    3.78    4.22         47
    4.13    4.25    3.13    3.78    4.11    4.00         47
    3.88    4.13    3.38    4.11    3.78    4.00         47
    4.50    4.50    4.38    3.67    3.78    3.22         47
    4.13    3.75    3.25    3.56    3.78    4.67         47
    3.88    4.13    3.50    3.78    3.56    3.78         47
    4.38    4.00    3.50    3.22    3.44    3.67         47
    4.88    4.75    4.25    3.89    4.00    4.11         47
    4.25    4.00    4.25    2.00    1.78    3.89         47
    4.13    4.50    4.38    1.78    1.67    3.11         47
    3.75    3.88    3.13    3.00    3.22    2.89         48
    3.38    3.25    2.75    2.67    2.56    2.11         48
    3.88    4.00    3.25    3.22    2.67    3.56         48
    4.88    4.00    2.50    1.44    1.44    3.11         48
    4.88    3.75    3.88    2.89    2.00    3.89         48
    4.50    4.13    3.88    2.00    2.44    1.78         48
    4.88    4.88    4.25    2.89    3.78    2.13         48
    4.63    3.88    3.38    1.89    2.67    3.33         48
    4.38    3.88    3.38    3.00    3.22    3.11         48
    4.88    4.50    3.88    3.33    2.11    3.56         48
    4.75    4.50    3.75    3.67    5.00    3.78         48
    4.75    4.75    2.88    3.44    2.78    3.33         48
    4.63    3.88    3.38    3.67    2.78    3.22         48
    4.75    4.50    3.63    4.00    4.11    3.33         48
    4.88    4.38    3.50    3.00    3.67    2.78         48
    4.50    3.63    4.38    2.44    3.22    3.67         48
    4.25    4.25    3.50    3.78    4.00    4.00         48
    4.63    4.25    4.00    3.78    4.44    4.22         48
    4.75    4.25    3.75    3.22    3.67    4.00         48
    4.13    4.25    3.50    3.56    3.78    3.44         48
    4.63    4.13    3.88    3.89    4.22    3.78         48
    4.25    4.50    3.63    3.44    2.89    4.33         48
    4.25    4.63    3.63    4.33    4.22    4.00         48
    4.38    4.63    3.00    2.22    3.33    4.00         48
    5.00    4.25    3.25    4.44    4.67    2.56         48
    4.75    4.13    3.88    4.33    4.78    4.00         48
    4.50    4.13    3.13    3.00    4.00    4.44         48
    4.63    4.13    4.00    4.00    4.78    4.33         48
    4.00    4.00    3.25    2.56    3.33    4.00         48
    4.75    4.38    3.25    4.44    5.00    4.44         48
    4.75    4.38    4.50    3.33    2.44    4.33         48
    3.25    3.50    3.38    1.44    1.33    2.22         48
    5.00    4.13    4.00    2.89    4.22    3.67         48
    3.88    3.75    3.13    3.33    4.22    3.89         48
    4.25    4.13    3.50    2.89    2.00    3.67         48
    3.88    3.63    2.63    3.67    3.44    2.89         48
    3.00    3.13    3.13    3.56    3.44    3.44         48
    4.50    4.50    3.75    4.44    5.00    3.00         48
    3.75    4.00    3.63    4.00    4.00    3.89         48
    4.75    4.13    3.75    4.00    5.00    3.67         49
    5.00    4.75    3.88    3.56    4.44    3.67         49
    4.38    4.00    4.00    3.67    3.89    4.33         49
    3.25    3.88    3.63    3.44    3.22    4.22         49
    4.25    4.00    4.13    4.11    4.33    3.78         49
    4.38    3.75    4.00    3.89    4.44    3.78         49
    4.75    4.50    4.25    3.89    4.78    4.33         49
    4.13    4.13    4.00    4.11    4.22    4.44         49
    4.38    3.88    3.63    3.44    3.89    4.00         49
    4.75    4.13    3.29    3.67    4.33    4.22         49
    4.63    4.25    3.88    4.22    4.11    3.67         49
    4.50    3.50    3.63    2.89    4.00    3.89         49
    4.13    4.00    3.88    1.89    3.11    3.22         49
    4.50    4.00    3.50    3.33    3.44    3.33         49
    3.88    4.63    3.88    3.44    4.11    4.33         49
    4.38    4.00    3.25    3.78    4.22    3.44         49
    3.75    4.00    3.25    3.33    3.56    4.11         49
    4.13    3.88    3.13    3.22    3.78    4.11         49
    5.00    4.63    3.75    3.78    4.89    5.00         49
    4.50    4.75    4.25    3.11    3.22    4.00         49
    3.88    3.88    3.00    3.11    4.00    4.22         49
    4.00    4.13    3.25    3.44    3.00    3.44         49
    3.88    4.63    3.50    3.11    3.78    4.67         49
    4.50    3.75    4.00    3.67    4.33    4.78         49
    4.50    4.50    4.13    3.11    3.56    4.33         49
    4.38    4.63    3.50    4.33    4.78    4.00         49
    4.25    3.63    3.63    3.22    4.44    4.00         49
    4.88    3.88    3.88    3.78    4.00    4.33         50
    4.38    4.25    3.50    2.78    3.11    3.89         50
    4.50    4.38    4.13    3.78    3.67    4.33         50
    4.13    4.38    3.50    3.33    4.22    3.78         50
    4.00    4.25    3.88    3.25    3.38    4.33         50
    4.25    4.13    4.00    4.33    3.89    3.44         50
    4.63    4.13    3.25    3.00    4.00    3.67         50
    4.50    3.63    3.63    3.11    3.67    4.11         50
    4.88    4.25    3.75    3.89    4.89    4.00         50
    4.25    4.00    3.38    3.11    3.44    3.44         50
    4.88    4.13    4.00    4.00    3.78    3.89         50
    4.75    4.50    4.13    4.11    4.11    3.89         50
    4.57    4.00    4.63    3.44    2.89    3.44         50
    4.14    3.88    3.88    4.00    4.56    4.22         50
    4.25    4.25    3.25    4.11    4.22    4.44         50
    4.00    4.25    3.88    4.11    3.89    3.89         50
    4.50    3.86    3.50    3.56    3.89    4.22         50
    4.00    4.25    3.63    3.56    4.00    4.33         50
    4.38    4.13    3.13    2.56    3.22    3.44         50
    4.38    4.25    3.50    3.56    4.44    3.78         50
    4.50    4.38    3.13    4.67    4.89    5.00         50
    4.63    4.13    3.75    3.11    3.33    4.00         50
    4.50    4.50    4.25    4.67    4.67    4.56         50
    4.38    4.38    4.13    4.44    4.78    4.78         50
    4.25    4.38    3.50    3.56    2.89    4.33         50
    4.63    3.50    3.38    4.33    4.78    4.00         50
    4.88    4.38    4.25    4.22    4.67    4.22         50
